ZCTA_GEOID10,11-1,11-2,11-3,11-9,13-1,13-2,15-1,15-2,17-1,17-2,17-3,19-1,19-2,19-3,19-4,21-1,21-2,23-1,23-2,25-1,25-2,25-3,25-4,25-9,27-1,27-2,27-3,27-4,29-1,29-2,29-9,31-1,31-2,31-9,33-1,33-2,33-3,33-9,35-1,35-2,35-3,35-9,37-1,37-2,37-3,39-1,39-2,39-3,39-4,39-5,39-6,39-7,39-9,41-1,41-2,41-3,41-4,41-9,43-1,43-2,43-3,43-4,43-5,43-6,43-9,45-1,45-2,45-3,45-4,47-1,47-2,47-3,47-4,47-5,49-1,49-2,49-3,49-9,51-1,51-2,51-3,51-4,51-5,51-6,51-7,51-8,51-9,53-1,53-2,53-3,53-4,53-5,53-6,53-7
0485032,226.1567539,55.6985154,168.7624675,222.4202105,383.643476,361.0431055,256.266653,10.73334701,6.041762334,156.8081404,63.45088887,24.08194383,23.0121057,26.22549352,29.77361972,53.14511572,1.016498873,36.45554398,24.81992717,129.7112078,262.3432554,72.50279352,11.95898722,90.78864961,32.55818718,20.62723952,63.77390484,24.64671412,152.6396758,78.82291147,27.99599142,67.81755034,3.444192246,24.98414698,5.678280674,3.760168257,16.43130942,44.6637335,13.74772912,57.08566347,99.55187379,29.2288668,5.562414733,75.79083583,18.37965192,15.12749987,0.772689278,49.10592427,0.020843977,1.831428475,9.161268834,0.663473403,76.99827046,69.62261865,407.418581,173.0515044,59.70420539,51.20309061,123.0549922,8.765075083,191.6967178,365.8113575,540.2049543,236.6315648,265.8353384,0.163660309,2.079332683,0.007899653,0.244416336,4.487076769,28.76482511,0.631909963,9.558128361,0.263163817,10.45035106,10.442672,28.850665,62.7560498,11.45225949,39.35205982,10.56930391,34.15482235,4.277128297,5.717616392,1.700937241,8.729406898,41.78376366,6.774665175,12.99307878,62.35908288,0.621701644,1.31183467,7.406318481,65.36296697
0485033,36.80496872,8.923303079,26.50010908,28.57045353,54.36771517,56.52933413,63.55213925,2.447860747,1.225139012,26.04270028,11.20790669,6.565952267,5.67244832,7.294057757,8.010686719,19.75503711,0.502059233,4.339909369,2.964206922,29.61344152,59.80204663,16.5418024,2.57231335,20.83144284,7.7825043,3.64945893,7.504715804,4.044429928,76.47830588,42.8165811,11.25952629,34.84502334,1.705476346,14.15345744,1.374296102,0.346707223,1.395040449,23.26581314,6.143913239,25.58384134,40.30261025,9.83924651,4.801210707,55.46165015,23.92880359,3.932277617,1.997012613,10.4177149,0.190273798,1.546869549,0.802510461,0.475636837,35.50972249,26.71131641,168.0682465,54.61859519,17.40735531,30.1944866,60.79094502,3.570674637,89.24596012,175.3625169,287.6027408,111.1102088,131.3169537,0.396288355,6.575040538,0.01455653,0.852706812,5.028208371,41.14108656,1.176857739,6.562411313,0.310320186,11.62556959,8.85186587,25.33167039,90.95695221,30.2016617,79.22355834,51.03191081,77.49390253,5.65303031,32.4081212,31.69299161,9.139797015,133.249706,18.30169059,3.195256587,144.4620127,0.426219743,0.350828792,11.8516031,208.30251
0485034,7.513328625,2.04689344,7.13163875,6.786933061,13.99452643,14.48758328,15.28382947,0.716170532,0.329309263,7.694525681,2.742103141,0.970478467,0.630087295,0.980844538,1.269861731,2.993657855,0.062970406,1.251023067,0.788073352,4.208241903,8.506536342,3.116993654,0.514874724,3.043968309,0.640573451,1.743654668,1.666225897,0.332335867,7.909137859,5.298907324,0.353208382,4.249556582,0.239344747,2.035423668,0.6170438,0.59690145,2.333977959,5.004833598,0.900831427,3.617223761,5.272521057,1.630720316,0.562545862,7.921013779,2.342902406,0.8949178,0.192483699,2.706111669,0.002043527,0.051798311,0.478807475,0.03684116,5.130121234,5.269087839,29.04347016,13.40234051,3.496127033,4.788974451,5.607195216,0.342909511,11.59940274,17.99938551,20.81864737,11.23147999,13.40097966,0.037853884,0.471720859,0.001570708,0.059671356,0.501282962,3.71781608,0.108279097,1.333839807,0.046583275,1.20726637,1.108831295,3.432516848,7.811781265,2.182685588,6.650972619,3.08026317,5.137358483,0.178525905,2.878296252,2.847611956,1.07012563,8.462617249,1.076372546,2.946616909,9.346658327,0.098382532,0.114089032,1.79005177,11.47389618
0485035,46.38096167,9.575861282,32.09832728,30.49579895,64.11752339,71.07391779,67.1008326,2.899167401,1.182841169,22.10120469,8.421244934,4.546371379,4.242912353,6.128869491,5.362026649,15.28244008,0.334107524,5.468358961,3.789250669,26.19344526,53.20314735,15.00596665,2.316426396,18.55327097,7.834371493,2.542015228,6.970309825,3.66783279,65.03586828,38.66392254,12.88596824,36.38227903,1.600355729,13.78928233,1.227232761,0.567185609,2.303920207,24.01285719,4.894327678,20.57754645,32.9859308,8.094817344,5.570833985,73.59364212,25.50250159,4.304499166,1.522704676,12.71174488,0.101880539,0.891724212,3.037685114,0.464338067,36.05512492,24.05932908,150.8608542,39.85903558,15.18747105,19.03331013,59.16682576,3.173123087,89.5322622,167.5879952,264.6025695,100.1316515,116.8055726,0.425051701,7.503227538,0.015035352,1.086745602,3.537356548,32.76609647,0.902594234,6.126648692,0.350029713,11.90974823,8.993432689,23.21941426,100.9187995,31.01660003,78.59305645,59.47691296,70.04700995,9.3194457,38.40502896,29.31583845,7.70861254,140.9459849,20.73954801,4.574931335,184.5097211,0.36793045,0.301505668,14.08854381,224.1681714
0485037,64.0992606,14.5165506,53.68545939,61.09250982,107.6795952,113.0231468,113.9365731,5.063426903,1.736370518,40.66764532,17.39806856,7.605889836,7.639096051,9.435556085,9.473480931,25.52312985,0.488745814,10.35130013,6.552177496,59.66512996,121.1831264,33.395098,5.328693934,41.78409118,7.416505548,3.86340949,11.29118212,8.472795533,94.26822254,56.27742431,16.6914754,46.33770174,2.424731068,18.40399696,1.660697891,1.111468329,5.534520086,21.32529853,4.969361574,21.16836163,35.17550746,8.137827543,4.675934569,66.56474241,18.80572451,4.22276102,2.484829649,10.09357671,0.108828531,0.908605601,2.02960583,0.936912371,37.36027006,33.14975179,190.3320756,76.17648962,21.10952402,28.23215901,76.67492523,5.390030894,123.357907,237.0512259,310.9921265,164.5004833,186.0333012,0.493478295,7.894254428,0.014494872,0.665670719,4.046417234,30.78821434,0.792331779,8.939359877,0.301319898,12.79608797,8.376259554,32.5500183,92.21351571,26.75075932,82.36919504,43.16525623,69.87541044,6.313908622,19.96704729,17.74214127,9.592249188,113.1834422,21.12331694,2.894487837,180.2313978,0.582567362,0.455623111,8.922270656,208.9131022
0485040,43.33609355,10.99835004,37.297228,42.05054852,80.40206334,75.31236104,57.85663365,2.143366348,0.84893751,28.33902291,10.67272055,4.574076364,4.232960983,5.364018144,5.586052606,11.95660428,0.203883865,8.072825918,5.530529587,23.77645481,48.90304987,13.94099542,2.669609738,17.84214177,6.722913254,5.16498059,10.02755326,3.466763825,44.93727444,26.63034599,8.318586851,22.96939323,0.855763434,8.385176121,0.675058516,0.495974987,1.777389926,12.75883683,3.844217768,16.15773689,26.2641811,7.731819452,2.186517941,32.14949667,8.252103074,4.601414105,1.316051525,14.18973539,0.096158663,0.892443193,1.365480398,0.673696993,25.77052445,15.6680403,79.8273908,53.52221744,9.280742865,18.70160859,34.95384497,2.258712109,71.12515312,121.7377804,116.8129854,79.69599466,92.41552934,0.160791705,2.124490583,0.003610417,0.224698561,2.277602432,18.4922803,0.708629672,3.196871969,0.297930641,4.924869337,5.422151063,12.02114871,37.4940715,14.28516853,41.62952073,11.61441213,44.0013246,5.646026818,15.92770717,9.883955612,4.382070571,57.18813109,5.559532423,6.193817043,55.70063499,0.25384952,0.56947228,8.444890821,56.78222108
0485041,114.0338603,28.53005969,98.67367994,94.73148688,201.7282601,208.2897162,155.5810708,6.418929166,3.11028727,89.01527912,35.51753381,14.24541982,13.521603,17.22056943,17.45941819,30.76027851,0.49107638,19.39480753,12.61812942,61.05440799,124.6489625,35.19631494,6.308094951,43.80072911,17.88388242,8.520012275,24.39119272,7.114801941,98.38111726,61.13204744,13.80789391,47.87913007,2.345767569,20.08245583,3.358782907,2.570264789,10.63648311,29.17460481,6.710705421,28.21739875,42.95959203,10.44296028,6.334555618,82.46400328,24.62515074,6.479308115,2.294763642,17.1241595,0.199265318,1.689334676,3.874418762,1.256348237,55.12333318,33.99616012,183.4987527,79.87898124,31.00249722,29.62360872,89.13502559,5.943718247,166.3947848,309.0377531,296.8223635,204.806828,233.8595268,0.413486111,5.762827109,0.014102812,0.641646776,5.660835688,42.45874304,1.26791201,12.19088248,0.571021067,13.19555603,12.6081476,31.89647535,90.4899109,28.20920214,89.5519333,33.26916683,82.71325033,13.25319832,24.90840718,13.62667191,11.5634795,109.3332101,14.33730487,16.25977966,142.0688285,0.77067574,0.672021077,13.7962683,148.0713456
0485042,78.38267349,18.10986346,60.72943683,80.18931155,141.0043028,116.7923025,153.4705582,6.529441808,2.292582534,77.09408712,29.88838244,9.918261076,10.27470036,11.06133523,13.07935141,17.63909666,0.245563228,13.4222342,8.369875136,28.80936891,58.59910917,16.48372663,2.792880647,20.51501863,12.53614623,6.736434206,21.73403956,5.384679844,41.27992876,25.80125977,5.787452796,16.30907422,0.947829063,9.262061951,1.53250441,1.702246874,6.775991093,12.90449374,1.984704874,8.547785724,12.10717703,2.757798367,1.546422026,19.96346792,7.371837671,1.856243381,0.844400603,4.617428724,0.009400225,0.115807043,2.473507992,0.202234519,17.09590496,14.0006951,62.11891907,62.21273252,23.98544798,18.68220533,37.55641277,2.611565941,69.64100823,140.8570938,118.7446275,93.67676265,106.9125292,0.121147301,1.585958783,0.00503407,0.138032838,1.923876163,11.69625695,0.26026963,5.995211817,0.21350061,4.735804409,5.628273635,10.78667004,28.00222385,7.79542853,29.79760733,5.378419526,18.84414567,2.403414712,5.57149479,2.68510587,6.228671248,27.34080573,3.983494796,7.67062488,31.3608049,0.34904818,0.223957351,3.37250063,34.02048814
0485043,47.1883384,9.886456096,38.63937195,40.55389963,77.5241664,88.28346475,77.78112818,4.218871822,1.246226943,28.58112544,12.11659375,6.745854637,5.944900432,7.772770324,7.735758384,20.25638196,0.336637983,7.289018903,4.635283872,35.37471211,71.41973481,20.12454004,4.076810172,25.10400823,8.085197587,2.330037475,9.193631771,2.247903265,64.91412996,36.27643939,12.64877433,23.12759404,1.265257416,12.57279277,1.635779796,1.121607096,4.567732803,20.982055,3.663258097,15.38444388,25.00066011,4.691824939,4.105840589,54.94662908,18.12913687,2.497088971,1.082386064,7.185058622,0.286841167,2.105747951,2.036908941,0.554078712,29.70671465,18.58968138,99.39008598,45.2645294,18.46667576,17.28902748,50.69857551,2.692216989,83.26342516,154.2853728,209.8134304,98.34854257,114.8984365,0.362059824,5.963900792,0.009110758,0.353558077,3.174863979,26.3992411,0.796680479,4.880717988,0.241820051,8.993654021,6.504970826,21.68084177,66.13129665,19.51068498,55.55564169,32.10312247,47.74414845,7.076589576,21.06855792,13.80419062,5.980128829,85.76203961,15.02527037,5.256637535,136.3634775,0.347039545,0.365008369,9.687588544,145.6755511
0485044,230.3699725,58.76717653,189.130787,212.0110509,414.3778197,354.4807224,359.2808732,15.71912684,6.23325955,305.1327423,115.3435801,26.40041624,26.32219948,33.52992793,33.69760121,44.83560726,0.930923808,42.93376729,26.92870372,115.3743096,234.3550497,65.73122384,13.03652851,82.72943753,34.63874614,20.03316333,62.89424654,16.77411714,117.6710525,71.03785284,16.22429125,54.38772319,2.759537691,25.46705772,4.125584201,3.389844709,13.73030571,49.76118506,7.850122833,34.05459568,52.54590436,14.29385996,4.88958506,68.84961209,18.52647405,8.192230209,2.662768395,23.56103621,0.106785004,1.120202604,5.815826933,0.790102687,49.45904994,64.28276561,312.4501938,200.3119892,110.7287416,63.22630968,95.04959592,7.067088309,175.4046654,337.8607656,343.9620858,220.4433139,252.212485,0.317408444,3.97448144,0.009970191,0.294009751,5.740279801,39.22015385,1.340002962,10.58358269,0.718597929,13.13259981,14.31449748,36.69589463,81.83536999,21.81446415,74.22962864,16.23662031,69.1398613,7.858521177,9.851835791,2.489966794,12.08599241,88.77103822,11.93813371,25.47039365,107.3853432,0.712782666,0.762594231,9.591448537,106.218855
0485045,39.14730536,11.2015897,34.5311138,34.43182953,77.71913599,52.59158133,45.06286644,1.93713356,0.544229205,54.36368608,20.23057836,2.668947364,2.470837474,3.447612142,3.12795005,7.833883803,0.186874211,7.75856385,4.618880433,19.59846343,39.51223555,10.95900524,1.731763282,13.77222317,4.677244072,1.114462096,10.52414327,0.830309888,8.903090317,4.565798799,0.479883081,2.517821518,0.259256359,2.275102721,0.632763268,0.733395754,2.996808541,5.042583749,0.544230355,2.366326741,4.046338511,1.228141228,0.438284648,4.327657816,2.014132414,0.755223292,0.102401983,0.938434502,0,0.022389241,2.051482188,0.062545364,2.881533802,8.460267045,34.23982578,25.2524718,25.55861714,9.488818236,7.930442877,0.455408023,14.46965241,25.7507747,28.50630216,19.55712822,19.3302916,0.017425982,0.213743078,0.000438172,0.049220376,0.433921187,2.71851483,0.088741005,0.401147902,0.008240952,0.747600345,1.134023376,1.991505642,4.483852542,1.305711548,6.110067857,0.62737167,3.171186135,0.110667319,0.597976598,0.643419724,0.711051585,5.494283657,0.778171941,2.126970815,8.161119005,0.057311593,0.122720062,0.78128686,7.132233365
0485048,192.392245,51.0537972,167.8393318,174.2178744,371.2238682,267.9786545,202.5359966,8.464003366,4.580543378,293.7484018,111.739577,18.89747065,19.5333094,20.44363001,25.74614074,42.36267696,0.885497235,33.63398412,20.66024481,86.2260695,173.8936595,48.80094152,8.36065092,60.63806311,27.88846324,13.43614543,53.26746114,7.718857242,72.89344692,37.59741816,8.048082339,21.15527296,1.774882724,16.19124096,3.329244456,2.829117474,11.27128923,33.40279008,3.202697392,13.84247934,18.80848665,3.706011098,1.622331054,25.90530982,5.41377963,2.555207172,1.249997943,7.628107129,0.099837012,1.809706031,2.676239413,0.140848386,23.62003836,34.80031177,144.5482101,138.8973588,82.9212866,39.83283272,45.90416736,3.093816932,83.16432201,158.2102397,165.1190289,116.1456755,124.3627496,0.093057378,1.168342121,0.003986932,0.124399231,1.768716754,11.00305413,0.28659084,5.511954108,0.189337708,4.39272816,4.956698749,11.27487152,27.74593999,7.300043969,30.43174603,3.859276691,22.73414405,4.989190789,3.387983189,1.88445615,3.914891227,23.38384815,3.474940314,11.68177087,30.61675411,0.288724467,0.184860702,3.155819575,30.25045159
0485050,144.8410752,35.61095249,117.1884493,137.8255128,250.1237696,253.6764003,119.4556785,4.544321496,2.399247952,77.51756633,29.12857393,10.18518743,9.758598724,11.22734403,12.42258258,32.27133743,0.874436592,24.80204599,16.93179421,72.10333471,144.7712111,40.21117324,7.80719838,50.16962055,17.68274484,4.270468549,35.36356397,7.044121664,72.80504258,34.7779582,4.998485225,21.20842416,1.638792339,13.08888913,2.351540554,2.414430223,10.12060521,20.90511198,3.170624245,13.58346062,21.99930978,5.096080424,1.248997237,18.07346849,3.971136495,2.851954712,0.425688075,8.774178458,0.00449576,0.195644334,1.168186849,0.111974192,22.10081093,26.99431492,136.9312771,93.70672681,36.49448811,24.87319303,37.93633926,3.101971225,62.48058771,112.8179769,154.3285643,89.06338115,90.27117944,0.05313369,0.5574402,0.001411101,0.04042212,0.732374159,4.81104212,0.074275175,1.737291054,0.061824832,2.855890497,2.693974665,7.091619029,16.86382833,3.323785455,11.52959162,2.056154697,7.293886059,1.577610181,1.230989297,0.408741584,3.788515852,11.57223034,1.927127324,7.811867595,15.60721751,0.15195181,2.70075206,1.728312154,14.42313728
0485051,65.26002256,15.71965166,52.99295779,65.60361282,116.4977634,112.711008,103.6761865,4.323813508,2.281203174,42.25099891,17.48189782,10.1912049,10.17158496,13.41428772,12.29150707,24.78657798,0.52573098,10.81651057,7.398473264,59.6554582,120.7073453,33.56939958,4.938079779,41.94316661,6.952152505,5.386985179,12.71048032,5.867697432,97.23045381,54.31546801,12.10761505,46.81244704,2.10311635,15.18051771,1.845218698,0.812921665,4.177588302,24.03851295,7.898411466,32.89393447,53.46595103,13.8927832,4.08305215,53.78328301,14.82588157,7.359904413,2.019584787,20.15808109,0.014713395,0.388627891,5.706000813,0.445640404,48.00674907,29.65402588,167.0400131,83.49934322,23.51286704,35.2937508,63.32456797,4.200258316,111.2439807,212.9778781,225.1898338,137.7913737,159.2721075,0.239521391,3.487267546,0.006946367,0.329912911,4.085551604,28.53024986,0.67638636,7.134466662,0.241793088,8.396428535,7.983943482,22.52345648,55.11527479,14.25987686,48.3444987,12.57326578,36.58369094,4.758966817,12.7886664,7.141427068,7.041596296,61.7563669,9.484616285,10.11700003,97.07024899,0.488556957,0.413221037,5.807738488,86.92684665
0485053,70.96410659,17.53163448,55.32452807,62.04433809,126.6116366,126.1664019,132.96243,6.037570006,2.063554256,58.22738979,23.08154243,7.774413475,7.934417076,9.450783042,9.900699846,21.50819936,0.535433501,14.04412009,9.313234122,51.29824818,103.0359818,28.08360091,4.071801618,35.37966113,8.48903835,5.704181656,15.06332072,7.310659352,79.60314445,37.71816332,12.36772156,31.13119563,1.663028911,13.23298286,1.918320377,1.126327629,4.865603198,21.17682225,4.292486743,18.24736377,30.56553344,6.298795132,3.359396927,46.64322569,11.34138489,2.957406136,0.800448315,8.666175925,0.010217636,1.179395964,2.606063474,0.157722976,33.50215378,28.02389692,153.4314407,96.80617965,11.66984988,38.06863289,56.01779494,4.000991924,93.97696331,173.6186158,231.7628699,111.9502039,132.6725603,0.173962074,2.281576465,0.006327579,0.177256777,3.058686813,19.14059368,0.383708286,7.079097772,0.172282814,7.122905787,6.170626961,19.92062393,42.91979797,8.592167707,31.14438266,7.0957442,22.73343569,3.450307825,7.719574199,1.301142511,7.028441237,30.6832485,5.610760386,3.359416748,55.18879426,0.45555535,0.304072947,3.570308344,49.81119302
0485054,33.78154844,7.218584292,21.87049723,23.44187819,45.16397408,44.66115298,17.57903539,0.420964611,0.79480279,20.46888904,7.44425382,3.57435705,3.09265023,2.874231455,3.882721108,1.740157905,0.027643281,5.342002076,3.520362713,7.011031286,14.16423868,3.91677113,0.608074893,4.854687403,3.562318429,2.290454088,6.782085339,3.233236646,17.82293769,8.415141337,2.77285692,5.046119583,0.351782753,2.560464663,0.323563831,0.358595328,1.452717494,2.542518775,0.298955199,1.32383852,2.50437775,0.527219799,0.177425137,2.416353195,0.508626818,0.286466271,0.009701839,1.466609731,0.000408705,0.031762299,0.042372605,0.014125773,3.524858567,7.154513787,37.31620818,26.75916478,11.07667117,8.693442083,5.265000463,0.693630147,10.36209261,17.66040807,12.35786766,13.06109568,12.59990537,0.005125438,0.045941924,0.000352775,0.010161126,0.12714372,0.714471569,0.011576185,0.452536453,0.015249667,0.35848471,0.339857858,1.111804498,1.977660817,0.311708357,1.54046792,0.014367362,0.634667158,0.06220911,0.063165869,0.004517845,0.504657257,0.883854697,0.173622339,0.758460631,1.224732328,0.039607292,1.716058691,0.243053459,1.552077796
